reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
710998,2020/11/19 05:00:00+00,GREAT CLIPS,4151 TOWNE CENTER DRIVE,40241.0,2020/11/19 05:00:00+00,4,SURVEY,578
710999,2020/11/19 05:00:00+00,KARINA JEWELERS,4161 TOWNE CENTER DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,579
711000,2020/11/19 05:00:00+00,BATH AND BODY WORKS,4171 TOWNE CENTER DRIVE,40241.0,2020/11/19 05:00:00+00,4,SURVEY,580
709724,2020/11/20 05:00:00+00,BLUEGRASS ACADEMY CHILD CARE,3830 RUCKRIEGEL PKWY,40299.0,2020/11/20 05:00:00+00,4,SURVEY,581
709725,2020/11/20 05:00:00+00,JTOWN PRESCHOOL,3922 RUCKRIEGEL PKWY,40299.0,2020/11/20 05:00:00+00,4,SURVEY,582
709728,2020/11/20 05:00:00+00,A TO Z LEARNING CENTER & CHILD CARE,6100 BILLTOWN RD,40299.0,2020/11/20 05:00:00+00,4,SURVEY,583
709761,2020/11/20 05:00:00+00,HOME DEPOT,2600 S. HURSTBOURNE PKWY,40299.0,2020/11/20 05:00:00+00,4,SURVEY,584
709763,2020/11/20 05:00:00+00,SANDY'S FOOD MART,2200 W MARKET ST,40212.0,2020/11/20 05:00:00+00,4,SURVEY,585
709765,2020/11/20 05:00:00+00,GREEN FOOD MART,301 S 18TH ST,40203.0,2020/11/20 05:00:00+00,4,SURVEY,586
709766,2020/11/20 05:00:00+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/11/20 05:00:00+00,4,SURVEY,587
