UK_CSV0000000000026508::0::measure,UK_CSV0000000000026508::1::timevalue,UK_CSV0000000000026508::2::timetype,UK_CSV0000000000026508::3::ethnicity,UK_CSV0000000000026508::4::ethnicitytype,UK_CSV0000000000026508::5::legislationtype,UK_CSV0000000000026508::6::geography,UK_CSV0000000000026508::7::geographytype,UK_CSV0000000000026508::8::numberofstopandsearches,UK_CSV0000000000026508::9::totalnumberofstopandsearchcarriedoutinthisyearinth,UK_CSV0000000000026508::10::populationbyethnicity,UK_CSV0000000000026508::11::rateper_one_zero_zero_zeropopulationbyethnicity,UK_CSV0000000000026508::12::proportionoftotalstopandsearchesofthisethnicityint
UK_CSV0000000000026508 § 0 § 48,UK_CSV0000000000026508 § 1 § 48,UK_CSV0000000000026508 § 2 § 48,UK_CSV0000000000026508 § 3 § 48,UK_CSV0000000000026508 § 4 § 48,UK_CSV0000000000026508 § 5 § 48,UK_CSV0000000000026508 § 6 § 48,UK_CSV0000000000026508 § 7 § 48,UK_CSV0000000000026508 § 8 § 48,UK_CSV0000000000026508 § 9 § 48,UK_CSV0000000000026508 § 10 § 48,UK_CSV0000000000026508 § 11 § 48,UK_CSV0000000000026508 § 12 § 48
UK_CSV0000000000026508 § 0 § 49,UK_CSV0000000000026508 § 1 § 49,UK_CSV0000000000026508 § 2 § 49,UK_CSV0000000000026508 § 3 § 49,UK_CSV0000000000026508 § 4 § 49,UK_CSV0000000000026508 § 5 § 49,UK_CSV0000000000026508 § 6 § 49,UK_CSV0000000000026508 § 7 § 49,UK_CSV0000000000026508 § 8 § 49,UK_CSV0000000000026508 § 9 § 49,UK_CSV0000000000026508 § 10 § 49,UK_CSV0000000000026508 § 11 § 49,UK_CSV0000000000026508 § 12 § 49
UK_CSV0000000000026508 § 0 § 50,UK_CSV0000000000026508 § 1 § 50,UK_CSV0000000000026508 § 2 § 50,UK_CSV0000000000026508 § 3 § 50,UK_CSV0000000000026508 § 4 § 50,UK_CSV0000000000026508 § 5 § 50,UK_CSV0000000000026508 § 6 § 50,UK_CSV0000000000026508 § 7 § 50,UK_CSV0000000000026508 § 8 § 50,UK_CSV0000000000026508 § 9 § 50,UK_CSV0000000000026508 § 10 § 50,UK_CSV0000000000026508 § 11 § 50,UK_CSV0000000000026508 § 12 § 50
UK_CSV0000000000026508 § 0 § 51,UK_CSV0000000000026508 § 1 § 51,UK_CSV0000000000026508 § 2 § 51,UK_CSV0000000000026508 § 3 § 51,UK_CSV0000000000026508 § 4 § 51,UK_CSV0000000000026508 § 5 § 51,UK_CSV0000000000026508 § 6 § 51,UK_CSV0000000000026508 § 7 § 51,UK_CSV0000000000026508 § 8 § 51,UK_CSV0000000000026508 § 9 § 51,UK_CSV0000000000026508 § 10 § 51,UK_CSV0000000000026508 § 11 § 51,UK_CSV0000000000026508 § 12 § 51
UK_CSV0000000000026508 § 0 § 52,UK_CSV0000000000026508 § 1 § 52,UK_CSV0000000000026508 § 2 § 52,UK_CSV0000000000026508 § 3 § 52,UK_CSV0000000000026508 § 4 § 52,UK_CSV0000000000026508 § 5 § 52,UK_CSV0000000000026508 § 6 § 52,UK_CSV0000000000026508 § 7 § 52,UK_CSV0000000000026508 § 8 § 52,UK_CSV0000000000026508 § 9 § 52,UK_CSV0000000000026508 § 10 § 52,UK_CSV0000000000026508 § 11 § 52,UK_CSV0000000000026508 § 12 § 52
UK_CSV0000000000026508 § 0 § 53,UK_CSV0000000000026508 § 1 § 53,UK_CSV0000000000026508 § 2 § 53,UK_CSV0000000000026508 § 3 § 53,UK_CSV0000000000026508 § 4 § 53,UK_CSV0000000000026508 § 5 § 53,UK_CSV0000000000026508 § 6 § 53,UK_CSV0000000000026508 § 7 § 53,UK_CSV0000000000026508 § 8 § 53,UK_CSV0000000000026508 § 9 § 53,UK_CSV0000000000026508 § 10 § 53,UK_CSV0000000000026508 § 11 § 53,UK_CSV0000000000026508 § 12 § 53
UK_CSV0000000000026508 § 0 § 54,UK_CSV0000000000026508 § 1 § 54,UK_CSV0000000000026508 § 2 § 54,UK_CSV0000000000026508 § 3 § 54,UK_CSV0000000000026508 § 4 § 54,UK_CSV0000000000026508 § 5 § 54,UK_CSV0000000000026508 § 6 § 54,UK_CSV0000000000026508 § 7 § 54,UK_CSV0000000000026508 § 8 § 54,UK_CSV0000000000026508 § 9 § 54,UK_CSV0000000000026508 § 10 § 54,UK_CSV0000000000026508 § 11 § 54,UK_CSV0000000000026508 § 12 § 54
UK_CSV0000000000026508 § 0 § 55,UK_CSV0000000000026508 § 1 § 55,UK_CSV0000000000026508 § 2 § 55,UK_CSV0000000000026508 § 3 § 55,UK_CSV0000000000026508 § 4 § 55,UK_CSV0000000000026508 § 5 § 55,UK_CSV0000000000026508 § 6 § 55,UK_CSV0000000000026508 § 7 § 55,UK_CSV0000000000026508 § 8 § 55,UK_CSV0000000000026508 § 9 § 55,UK_CSV0000000000026508 § 10 § 55,UK_CSV0000000000026508 § 11 § 55,UK_CSV0000000000026508 § 12 § 55
UK_CSV0000000000026508 § 0 § 56,UK_CSV0000000000026508 § 1 § 56,UK_CSV0000000000026508 § 2 § 56,UK_CSV0000000000026508 § 3 § 56,UK_CSV0000000000026508 § 4 § 56,UK_CSV0000000000026508 § 5 § 56,UK_CSV0000000000026508 § 6 § 56,UK_CSV0000000000026508 § 7 § 56,UK_CSV0000000000026508 § 8 § 56,UK_CSV0000000000026508 § 9 § 56,UK_CSV0000000000026508 § 10 § 56,UK_CSV0000000000026508 § 11 § 56,UK_CSV0000000000026508 § 12 § 56
UK_CSV0000000000026508 § 0 § 57,UK_CSV0000000000026508 § 1 § 57,UK_CSV0000000000026508 § 2 § 57,UK_CSV0000000000026508 § 3 § 57,UK_CSV0000000000026508 § 4 § 57,UK_CSV0000000000026508 § 5 § 57,UK_CSV0000000000026508 § 6 § 57,UK_CSV0000000000026508 § 7 § 57,UK_CSV0000000000026508 § 8 § 57,UK_CSV0000000000026508 § 9 § 57,UK_CSV0000000000026508 § 10 § 57,UK_CSV0000000000026508 § 11 § 57,UK_CSV0000000000026508 § 12 § 57
UK_CSV0000000000026508 § 0 § 58,UK_CSV0000000000026508 § 1 § 58,UK_CSV0000000000026508 § 2 § 58,UK_CSV0000000000026508 § 3 § 58,UK_CSV0000000000026508 § 4 § 58,UK_CSV0000000000026508 § 5 § 58,UK_CSV0000000000026508 § 6 § 58,UK_CSV0000000000026508 § 7 § 58,UK_CSV0000000000026508 § 8 § 58,UK_CSV0000000000026508 § 9 § 58,UK_CSV0000000000026508 § 10 § 58,UK_CSV0000000000026508 § 11 § 58,UK_CSV0000000000026508 § 12 § 58
UK_CSV0000000000026508 § 0 § 59,UK_CSV0000000000026508 § 1 § 59,UK_CSV0000000000026508 § 2 § 59,UK_CSV0000000000026508 § 3 § 59,UK_CSV0000000000026508 § 4 § 59,UK_CSV0000000000026508 § 5 § 59,UK_CSV0000000000026508 § 6 § 59,UK_CSV0000000000026508 § 7 § 59,UK_CSV0000000000026508 § 8 § 59,UK_CSV0000000000026508 § 9 § 59,UK_CSV0000000000026508 § 10 § 59,UK_CSV0000000000026508 § 11 § 59,UK_CSV0000000000026508 § 12 § 59
UK_CSV0000000000026508 § 0 § 60,UK_CSV0000000000026508 § 1 § 60,UK_CSV0000000000026508 § 2 § 60,UK_CSV0000000000026508 § 3 § 60,UK_CSV0000000000026508 § 4 § 60,UK_CSV0000000000026508 § 5 § 60,UK_CSV0000000000026508 § 6 § 60,UK_CSV0000000000026508 § 7 § 60,UK_CSV0000000000026508 § 8 § 60,UK_CSV0000000000026508 § 9 § 60,UK_CSV0000000000026508 § 10 § 60,UK_CSV0000000000026508 § 11 § 60,UK_CSV0000000000026508 § 12 § 60
UK_CSV0000000000026508 § 0 § 61,UK_CSV0000000000026508 § 1 § 61,UK_CSV0000000000026508 § 2 § 61,UK_CSV0000000000026508 § 3 § 61,UK_CSV0000000000026508 § 4 § 61,UK_CSV0000000000026508 § 5 § 61,UK_CSV0000000000026508 § 6 § 61,UK_CSV0000000000026508 § 7 § 61,UK_CSV0000000000026508 § 8 § 61,UK_CSV0000000000026508 § 9 § 61,UK_CSV0000000000026508 § 10 § 61,UK_CSV0000000000026508 § 11 § 61,UK_CSV0000000000026508 § 12 § 61
UK_CSV0000000000026508 § 0 § 62,UK_CSV0000000000026508 § 1 § 62,UK_CSV0000000000026508 § 2 § 62,UK_CSV0000000000026508 § 3 § 62,UK_CSV0000000000026508 § 4 § 62,UK_CSV0000000000026508 § 5 § 62,UK_CSV0000000000026508 § 6 § 62,UK_CSV0000000000026508 § 7 § 62,UK_CSV0000000000026508 § 8 § 62,UK_CSV0000000000026508 § 9 § 62,UK_CSV0000000000026508 § 10 § 62,UK_CSV0000000000026508 § 11 § 62,UK_CSV0000000000026508 § 12 § 62
UK_CSV0000000000026508 § 0 § 63,UK_CSV0000000000026508 § 1 § 63,UK_CSV0000000000026508 § 2 § 63,UK_CSV0000000000026508 § 3 § 63,UK_CSV0000000000026508 § 4 § 63,UK_CSV0000000000026508 § 5 § 63,UK_CSV0000000000026508 § 6 § 63,UK_CSV0000000000026508 § 7 § 63,UK_CSV0000000000026508 § 8 § 63,UK_CSV0000000000026508 § 9 § 63,UK_CSV0000000000026508 § 10 § 63,UK_CSV0000000000026508 § 11 § 63,UK_CSV0000000000026508 § 12 § 63
UK_CSV0000000000026508 § 0 § 64,UK_CSV0000000000026508 § 1 § 64,UK_CSV0000000000026508 § 2 § 64,UK_CSV0000000000026508 § 3 § 64,UK_CSV0000000000026508 § 4 § 64,UK_CSV0000000000026508 § 5 § 64,UK_CSV0000000000026508 § 6 § 64,UK_CSV0000000000026508 § 7 § 64,UK_CSV0000000000026508 § 8 § 64,UK_CSV0000000000026508 § 9 § 64,UK_CSV0000000000026508 § 10 § 64,UK_CSV0000000000026508 § 11 § 64,UK_CSV0000000000026508 § 12 § 64
UK_CSV0000000000026508 § 0 § 65,UK_CSV0000000000026508 § 1 § 65,UK_CSV0000000000026508 § 2 § 65,UK_CSV0000000000026508 § 3 § 65,UK_CSV0000000000026508 § 4 § 65,UK_CSV0000000000026508 § 5 § 65,UK_CSV0000000000026508 § 6 § 65,UK_CSV0000000000026508 § 7 § 65,UK_CSV0000000000026508 § 8 § 65,UK_CSV0000000000026508 § 9 § 65,UK_CSV0000000000026508 § 10 § 65,UK_CSV0000000000026508 § 11 § 65,UK_CSV0000000000026508 § 12 § 65
UK_CSV0000000000026508 § 0 § 66,UK_CSV0000000000026508 § 1 § 66,UK_CSV0000000000026508 § 2 § 66,UK_CSV0000000000026508 § 3 § 66,UK_CSV0000000000026508 § 4 § 66,UK_CSV0000000000026508 § 5 § 66,UK_CSV0000000000026508 § 6 § 66,UK_CSV0000000000026508 § 7 § 66,UK_CSV0000000000026508 § 8 § 66,UK_CSV0000000000026508 § 9 § 66,UK_CSV0000000000026508 § 10 § 66,UK_CSV0000000000026508 § 11 § 66,UK_CSV0000000000026508 § 12 § 66
UK_CSV0000000000026508 § 0 § 67,UK_CSV0000000000026508 § 1 § 67,UK_CSV0000000000026508 § 2 § 67,UK_CSV0000000000026508 § 3 § 67,UK_CSV0000000000026508 § 4 § 67,UK_CSV0000000000026508 § 5 § 67,UK_CSV0000000000026508 § 6 § 67,UK_CSV0000000000026508 § 7 § 67,UK_CSV0000000000026508 § 8 § 67,UK_CSV0000000000026508 § 9 § 67,UK_CSV0000000000026508 § 10 § 67,UK_CSV0000000000026508 § 11 § 67,UK_CSV0000000000026508 § 12 § 67
UK_CSV0000000000026508 § 0 § 68,UK_CSV0000000000026508 § 1 § 68,UK_CSV0000000000026508 § 2 § 68,UK_CSV0000000000026508 § 3 § 68,UK_CSV0000000000026508 § 4 § 68,UK_CSV0000000000026508 § 5 § 68,UK_CSV0000000000026508 § 6 § 68,UK_CSV0000000000026508 § 7 § 68,UK_CSV0000000000026508 § 8 § 68,UK_CSV0000000000026508 § 9 § 68,UK_CSV0000000000026508 § 10 § 68,UK_CSV0000000000026508 § 11 § 68,UK_CSV0000000000026508 § 12 § 68
UK_CSV0000000000026508 § 0 § 69,UK_CSV0000000000026508 § 1 § 69,UK_CSV0000000000026508 § 2 § 69,UK_CSV0000000000026508 § 3 § 69,UK_CSV0000000000026508 § 4 § 69,UK_CSV0000000000026508 § 5 § 69,UK_CSV0000000000026508 § 6 § 69,UK_CSV0000000000026508 § 7 § 69,UK_CSV0000000000026508 § 8 § 69,UK_CSV0000000000026508 § 9 § 69,UK_CSV0000000000026508 § 10 § 69,UK_CSV0000000000026508 § 11 § 69,UK_CSV0000000000026508 § 12 § 69
UK_CSV0000000000026508 § 0 § 70,UK_CSV0000000000026508 § 1 § 70,UK_CSV0000000000026508 § 2 § 70,UK_CSV0000000000026508 § 3 § 70,UK_CSV0000000000026508 § 4 § 70,UK_CSV0000000000026508 § 5 § 70,UK_CSV0000000000026508 § 6 § 70,UK_CSV0000000000026508 § 7 § 70,UK_CSV0000000000026508 § 8 § 70,UK_CSV0000000000026508 § 9 § 70,UK_CSV0000000000026508 § 10 § 70,UK_CSV0000000000026508 § 11 § 70,UK_CSV0000000000026508 § 12 § 70
UK_CSV0000000000026508 § 0 § 71,UK_CSV0000000000026508 § 1 § 71,UK_CSV0000000000026508 § 2 § 71,UK_CSV0000000000026508 § 3 § 71,UK_CSV0000000000026508 § 4 § 71,UK_CSV0000000000026508 § 5 § 71,UK_CSV0000000000026508 § 6 § 71,UK_CSV0000000000026508 § 7 § 71,UK_CSV0000000000026508 § 8 § 71,UK_CSV0000000000026508 § 9 § 71,UK_CSV0000000000026508 § 10 § 71,UK_CSV0000000000026508 § 11 § 71,UK_CSV0000000000026508 § 12 § 71
UK_CSV0000000000026508 § 0 § 72,UK_CSV0000000000026508 § 1 § 72,UK_CSV0000000000026508 § 2 § 72,UK_CSV0000000000026508 § 3 § 72,UK_CSV0000000000026508 § 4 § 72,UK_CSV0000000000026508 § 5 § 72,UK_CSV0000000000026508 § 6 § 72,UK_CSV0000000000026508 § 7 § 72,UK_CSV0000000000026508 § 8 § 72,UK_CSV0000000000026508 § 9 § 72,UK_CSV0000000000026508 § 10 § 72,UK_CSV0000000000026508 § 11 § 72,UK_CSV0000000000026508 § 12 § 72
UK_CSV0000000000026508 § 0 § 73,UK_CSV0000000000026508 § 1 § 73,UK_CSV0000000000026508 § 2 § 73,UK_CSV0000000000026508 § 3 § 73,UK_CSV0000000000026508 § 4 § 73,UK_CSV0000000000026508 § 5 § 73,UK_CSV0000000000026508 § 6 § 73,UK_CSV0000000000026508 § 7 § 73,UK_CSV0000000000026508 § 8 § 73,UK_CSV0000000000026508 § 9 § 73,UK_CSV0000000000026508 § 10 § 73,UK_CSV0000000000026508 § 11 § 73,UK_CSV0000000000026508 § 12 § 73
UK_CSV0000000000026508 § 0 § 74,UK_CSV0000000000026508 § 1 § 74,UK_CSV0000000000026508 § 2 § 74,UK_CSV0000000000026508 § 3 § 74,UK_CSV0000000000026508 § 4 § 74,UK_CSV0000000000026508 § 5 § 74,UK_CSV0000000000026508 § 6 § 74,UK_CSV0000000000026508 § 7 § 74,UK_CSV0000000000026508 § 8 § 74,UK_CSV0000000000026508 § 9 § 74,UK_CSV0000000000026508 § 10 § 74,UK_CSV0000000000026508 § 11 § 74,UK_CSV0000000000026508 § 12 § 74
UK_CSV0000000000026508 § 0 § 75,UK_CSV0000000000026508 § 1 § 75,UK_CSV0000000000026508 § 2 § 75,UK_CSV0000000000026508 § 3 § 75,UK_CSV0000000000026508 § 4 § 75,UK_CSV0000000000026508 § 5 § 75,UK_CSV0000000000026508 § 6 § 75,UK_CSV0000000000026508 § 7 § 75,UK_CSV0000000000026508 § 8 § 75,UK_CSV0000000000026508 § 9 § 75,UK_CSV0000000000026508 § 10 § 75,UK_CSV0000000000026508 § 11 § 75,UK_CSV0000000000026508 § 12 § 75
UK_CSV0000000000026508 § 0 § 76,UK_CSV0000000000026508 § 1 § 76,UK_CSV0000000000026508 § 2 § 76,UK_CSV0000000000026508 § 3 § 76,UK_CSV0000000000026508 § 4 § 76,UK_CSV0000000000026508 § 5 § 76,UK_CSV0000000000026508 § 6 § 76,UK_CSV0000000000026508 § 7 § 76,UK_CSV0000000000026508 § 8 § 76,UK_CSV0000000000026508 § 9 § 76,UK_CSV0000000000026508 § 10 § 76,UK_CSV0000000000026508 § 11 § 76,UK_CSV0000000000026508 § 12 § 76
UK_CSV0000000000026508 § 0 § 77,UK_CSV0000000000026508 § 1 § 77,UK_CSV0000000000026508 § 2 § 77,UK_CSV0000000000026508 § 3 § 77,UK_CSV0000000000026508 § 4 § 77,UK_CSV0000000000026508 § 5 § 77,UK_CSV0000000000026508 § 6 § 77,UK_CSV0000000000026508 § 7 § 77,UK_CSV0000000000026508 § 8 § 77,UK_CSV0000000000026508 § 9 § 77,UK_CSV0000000000026508 § 10 § 77,UK_CSV0000000000026508 § 11 § 77,UK_CSV0000000000026508 § 12 § 77
UK_CSV0000000000026508 § 0 § 78,UK_CSV0000000000026508 § 1 § 78,UK_CSV0000000000026508 § 2 § 78,UK_CSV0000000000026508 § 3 § 78,UK_CSV0000000000026508 § 4 § 78,UK_CSV0000000000026508 § 5 § 78,UK_CSV0000000000026508 § 6 § 78,UK_CSV0000000000026508 § 7 § 78,UK_CSV0000000000026508 § 8 § 78,UK_CSV0000000000026508 § 9 § 78,UK_CSV0000000000026508 § 10 § 78,UK_CSV0000000000026508 § 11 § 78,UK_CSV0000000000026508 § 12 § 78
UK_CSV0000000000026508 § 0 § 79,UK_CSV0000000000026508 § 1 § 79,UK_CSV0000000000026508 § 2 § 79,UK_CSV0000000000026508 § 3 § 79,UK_CSV0000000000026508 § 4 § 79,UK_CSV0000000000026508 § 5 § 79,UK_CSV0000000000026508 § 6 § 79,UK_CSV0000000000026508 § 7 § 79,UK_CSV0000000000026508 § 8 § 79,UK_CSV0000000000026508 § 9 § 79,UK_CSV0000000000026508 § 10 § 79,UK_CSV0000000000026508 § 11 § 79,UK_CSV0000000000026508 § 12 § 79
UK_CSV0000000000026508 § 0 § 80,UK_CSV0000000000026508 § 1 § 80,UK_CSV0000000000026508 § 2 § 80,UK_CSV0000000000026508 § 3 § 80,UK_CSV0000000000026508 § 4 § 80,UK_CSV0000000000026508 § 5 § 80,UK_CSV0000000000026508 § 6 § 80,UK_CSV0000000000026508 § 7 § 80,UK_CSV0000000000026508 § 8 § 80,UK_CSV0000000000026508 § 9 § 80,UK_CSV0000000000026508 § 10 § 80,UK_CSV0000000000026508 § 11 § 80,UK_CSV0000000000026508 § 12 § 80
UK_CSV0000000000026508 § 0 § 81,UK_CSV0000000000026508 § 1 § 81,UK_CSV0000000000026508 § 2 § 81,UK_CSV0000000000026508 § 3 § 81,UK_CSV0000000000026508 § 4 § 81,UK_CSV0000000000026508 § 5 § 81,UK_CSV0000000000026508 § 6 § 81,UK_CSV0000000000026508 § 7 § 81,UK_CSV0000000000026508 § 8 § 81,UK_CSV0000000000026508 § 9 § 81,UK_CSV0000000000026508 § 10 § 81,UK_CSV0000000000026508 § 11 § 81,UK_CSV0000000000026508 § 12 § 81
UK_CSV0000000000026508 § 0 § 82,UK_CSV0000000000026508 § 1 § 82,UK_CSV0000000000026508 § 2 § 82,UK_CSV0000000000026508 § 3 § 82,UK_CSV0000000000026508 § 4 § 82,UK_CSV0000000000026508 § 5 § 82,UK_CSV0000000000026508 § 6 § 82,UK_CSV0000000000026508 § 7 § 82,UK_CSV0000000000026508 § 8 § 82,UK_CSV0000000000026508 § 9 § 82,UK_CSV0000000000026508 § 10 § 82,UK_CSV0000000000026508 § 11 § 82,UK_CSV0000000000026508 § 12 § 82
UK_CSV0000000000026508 § 0 § 83,UK_CSV0000000000026508 § 1 § 83,UK_CSV0000000000026508 § 2 § 83,UK_CSV0000000000026508 § 3 § 83,UK_CSV0000000000026508 § 4 § 83,UK_CSV0000000000026508 § 5 § 83,UK_CSV0000000000026508 § 6 § 83,UK_CSV0000000000026508 § 7 § 83,UK_CSV0000000000026508 § 8 § 83,UK_CSV0000000000026508 § 9 § 83,UK_CSV0000000000026508 § 10 § 83,UK_CSV0000000000026508 § 11 § 83,UK_CSV0000000000026508 § 12 § 83
UK_CSV0000000000026508 § 0 § 84,UK_CSV0000000000026508 § 1 § 84,UK_CSV0000000000026508 § 2 § 84,UK_CSV0000000000026508 § 3 § 84,UK_CSV0000000000026508 § 4 § 84,UK_CSV0000000000026508 § 5 § 84,UK_CSV0000000000026508 § 6 § 84,UK_CSV0000000000026508 § 7 § 84,UK_CSV0000000000026508 § 8 § 84,UK_CSV0000000000026508 § 9 § 84,UK_CSV0000000000026508 § 10 § 84,UK_CSV0000000000026508 § 11 § 84,UK_CSV0000000000026508 § 12 § 84
UK_CSV0000000000026508 § 0 § 85,UK_CSV0000000000026508 § 1 § 85,UK_CSV0000000000026508 § 2 § 85,UK_CSV0000000000026508 § 3 § 85,UK_CSV0000000000026508 § 4 § 85,UK_CSV0000000000026508 § 5 § 85,UK_CSV0000000000026508 § 6 § 85,UK_CSV0000000000026508 § 7 § 85,UK_CSV0000000000026508 § 8 § 85,UK_CSV0000000000026508 § 9 § 85,UK_CSV0000000000026508 § 10 § 85,UK_CSV0000000000026508 § 11 § 85,UK_CSV0000000000026508 § 12 § 85
UK_CSV0000000000026508 § 0 § 86,UK_CSV0000000000026508 § 1 § 86,UK_CSV0000000000026508 § 2 § 86,UK_CSV0000000000026508 § 3 § 86,UK_CSV0000000000026508 § 4 § 86,UK_CSV0000000000026508 § 5 § 86,UK_CSV0000000000026508 § 6 § 86,UK_CSV0000000000026508 § 7 § 86,UK_CSV0000000000026508 § 8 § 86,UK_CSV0000000000026508 § 9 § 86,UK_CSV0000000000026508 § 10 § 86,UK_CSV0000000000026508 § 11 § 86,UK_CSV0000000000026508 § 12 § 86
UK_CSV0000000000026508 § 0 § 87,UK_CSV0000000000026508 § 1 § 87,UK_CSV0000000000026508 § 2 § 87,UK_CSV0000000000026508 § 3 § 87,UK_CSV0000000000026508 § 4 § 87,UK_CSV0000000000026508 § 5 § 87,UK_CSV0000000000026508 § 6 § 87,UK_CSV0000000000026508 § 7 § 87,UK_CSV0000000000026508 § 8 § 87,UK_CSV0000000000026508 § 9 § 87,UK_CSV0000000000026508 § 10 § 87,UK_CSV0000000000026508 § 11 § 87,UK_CSV0000000000026508 § 12 § 87
UK_CSV0000000000026508 § 0 § 88,UK_CSV0000000000026508 § 1 § 88,UK_CSV0000000000026508 § 2 § 88,UK_CSV0000000000026508 § 3 § 88,UK_CSV0000000000026508 § 4 § 88,UK_CSV0000000000026508 § 5 § 88,UK_CSV0000000000026508 § 6 § 88,UK_CSV0000000000026508 § 7 § 88,UK_CSV0000000000026508 § 8 § 88,UK_CSV0000000000026508 § 9 § 88,UK_CSV0000000000026508 § 10 § 88,UK_CSV0000000000026508 § 11 § 88,UK_CSV0000000000026508 § 12 § 88
UK_CSV0000000000026508 § 0 § 89,UK_CSV0000000000026508 § 1 § 89,UK_CSV0000000000026508 § 2 § 89,UK_CSV0000000000026508 § 3 § 89,UK_CSV0000000000026508 § 4 § 89,UK_CSV0000000000026508 § 5 § 89,UK_CSV0000000000026508 § 6 § 89,UK_CSV0000000000026508 § 7 § 89,UK_CSV0000000000026508 § 8 § 89,UK_CSV0000000000026508 § 9 § 89,UK_CSV0000000000026508 § 10 § 89,UK_CSV0000000000026508 § 11 § 89,UK_CSV0000000000026508 § 12 § 89
UK_CSV0000000000026508 § 0 § 90,UK_CSV0000000000026508 § 1 § 90,UK_CSV0000000000026508 § 2 § 90,UK_CSV0000000000026508 § 3 § 90,UK_CSV0000000000026508 § 4 § 90,UK_CSV0000000000026508 § 5 § 90,UK_CSV0000000000026508 § 6 § 90,UK_CSV0000000000026508 § 7 § 90,UK_CSV0000000000026508 § 8 § 90,UK_CSV0000000000026508 § 9 § 90,UK_CSV0000000000026508 § 10 § 90,UK_CSV0000000000026508 § 11 § 90,UK_CSV0000000000026508 § 12 § 90
UK_CSV0000000000026508 § 0 § 91,UK_CSV0000000000026508 § 1 § 91,UK_CSV0000000000026508 § 2 § 91,UK_CSV0000000000026508 § 3 § 91,UK_CSV0000000000026508 § 4 § 91,UK_CSV0000000000026508 § 5 § 91,UK_CSV0000000000026508 § 6 § 91,UK_CSV0000000000026508 § 7 § 91,UK_CSV0000000000026508 § 8 § 91,UK_CSV0000000000026508 § 9 § 91,UK_CSV0000000000026508 § 10 § 91,UK_CSV0000000000026508 § 11 § 91,UK_CSV0000000000026508 § 12 § 91
UK_CSV0000000000026508 § 0 § 92,UK_CSV0000000000026508 § 1 § 92,UK_CSV0000000000026508 § 2 § 92,UK_CSV0000000000026508 § 3 § 92,UK_CSV0000000000026508 § 4 § 92,UK_CSV0000000000026508 § 5 § 92,UK_CSV0000000000026508 § 6 § 92,UK_CSV0000000000026508 § 7 § 92,UK_CSV0000000000026508 § 8 § 92,UK_CSV0000000000026508 § 9 § 92,UK_CSV0000000000026508 § 10 § 92,UK_CSV0000000000026508 § 11 § 92,UK_CSV0000000000026508 § 12 § 92
UK_CSV0000000000026508 § 0 § 93,UK_CSV0000000000026508 § 1 § 93,UK_CSV0000000000026508 § 2 § 93,UK_CSV0000000000026508 § 3 § 93,UK_CSV0000000000026508 § 4 § 93,UK_CSV0000000000026508 § 5 § 93,UK_CSV0000000000026508 § 6 § 93,UK_CSV0000000000026508 § 7 § 93,UK_CSV0000000000026508 § 8 § 93,UK_CSV0000000000026508 § 9 § 93,UK_CSV0000000000026508 § 10 § 93,UK_CSV0000000000026508 § 11 § 93,UK_CSV0000000000026508 § 12 § 93
UK_CSV0000000000026508 § 0 § 94,UK_CSV0000000000026508 § 1 § 94,UK_CSV0000000000026508 § 2 § 94,UK_CSV0000000000026508 § 3 § 94,UK_CSV0000000000026508 § 4 § 94,UK_CSV0000000000026508 § 5 § 94,UK_CSV0000000000026508 § 6 § 94,UK_CSV0000000000026508 § 7 § 94,UK_CSV0000000000026508 § 8 § 94,UK_CSV0000000000026508 § 9 § 94,UK_CSV0000000000026508 § 10 § 94,UK_CSV0000000000026508 § 11 § 94,UK_CSV0000000000026508 § 12 § 94
UK_CSV0000000000026508 § 0 § 95,UK_CSV0000000000026508 § 1 § 95,UK_CSV0000000000026508 § 2 § 95,UK_CSV0000000000026508 § 3 § 95,UK_CSV0000000000026508 § 4 § 95,UK_CSV0000000000026508 § 5 § 95,UK_CSV0000000000026508 § 6 § 95,UK_CSV0000000000026508 § 7 § 95,UK_CSV0000000000026508 § 8 § 95,UK_CSV0000000000026508 § 9 § 95,UK_CSV0000000000026508 § 10 § 95,UK_CSV0000000000026508 § 11 § 95,UK_CSV0000000000026508 § 12 § 95
UK_CSV0000000000026508 § 0 § 96,UK_CSV0000000000026508 § 1 § 96,UK_CSV0000000000026508 § 2 § 96,UK_CSV0000000000026508 § 3 § 96,UK_CSV0000000000026508 § 4 § 96,UK_CSV0000000000026508 § 5 § 96,UK_CSV0000000000026508 § 6 § 96,UK_CSV0000000000026508 § 7 § 96,UK_CSV0000000000026508 § 8 § 96,UK_CSV0000000000026508 § 9 § 96,UK_CSV0000000000026508 § 10 § 96,UK_CSV0000000000026508 § 11 § 96,UK_CSV0000000000026508 § 12 § 96
UK_CSV0000000000026508 § 0 § 97,UK_CSV0000000000026508 § 1 § 97,UK_CSV0000000000026508 § 2 § 97,UK_CSV0000000000026508 § 3 § 97,UK_CSV0000000000026508 § 4 § 97,UK_CSV0000000000026508 § 5 § 97,UK_CSV0000000000026508 § 6 § 97,UK_CSV0000000000026508 § 7 § 97,UK_CSV0000000000026508 § 8 § 97,UK_CSV0000000000026508 § 9 § 97,UK_CSV0000000000026508 § 10 § 97,UK_CSV0000000000026508 § 11 § 97,UK_CSV0000000000026508 § 12 § 97
