crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
5778664affc2399236a816e846c8b7089ef97944711ae992b80c0b100d989c2e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,53.392649,Gloucestershire Constabulary,On or near
a6bca222459f4a0634936dd2efbfd23480723a1c07f5a362e166e83686ee1e20,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.706287,Gloucestershire Constabulary,On or near Everside Lane
d8fbd2d9d766df36986df421a965582551a348ee0f67e2b9adea3e399cfbfb39,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,52.010807,Gloucestershire Constabulary,On or near School Lane
3f2f3169f671beb2af49eaba5fed07231e34d41b4fe69139cd23ec4c1d17d151,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.856344,Gloucestershire Constabulary,On or near St Lawrence Road
7b7cea88bff87a23b96f579a1c11e88e4f87235278de113a95f00e110f19bae9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.820997,Gloucestershire Constabulary,On or near Pennine Close
8089348bccf2d6d6a45e7de9c00fab900f828fbff25f1ca5271ac849f99f3b3c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.723128,Gloucestershire Constabulary,On or near Crump Place
12c497ca5e4b825edcc4ff686f061285e495c8fed33c45aa81dd3b69938d8064,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.723128,Gloucestershire Constabulary,On or near Crump Place
b9c941ecc13be54f76a41031e09235c1f5d205c8dd125eef69d43fd649a79af7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.872609,Gloucestershire Constabulary,On or near Vine Terrace
70ac2594115d10b83b6203ea0c9ca7628f15a4dd9209d03ff8fa64f0dba9f6a1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.702372,Gloucestershire Constabulary,On or near Field Lane
c6655c8c3abc7b82bceb0b1e8f6bac7a2fe5c117264de0b4ea6dcc6512b450c4,2023-05,Gloucestershire Constabulary,Formal action is not in the public interest,51.768165,Gloucestershire Constabulary,On or near Miners Close
5e5aafb0282185388178282f85c3df5f242a97ae93ffa76cdc3be14da3ac1058,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.81932,Gloucestershire Constabulary,On or near Overbrook Road
23706e08bee4ce32a75a14cab5e53a2be3681b013c4fe3008e9b61e7a6b59ff6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.702372,Gloucestershire Constabulary,On or near Field Lane
ca77be07c9890fbb10dc9aa409fe3d16911967a17f13558cad8321de42f8301a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850729,Gloucestershire Constabulary,On or near Minerva Close
8c7807d90d704773f00adf03bada606c2ef30c684f8c5439f06587b6e2c04737,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850729,Gloucestershire Constabulary,On or near Minerva Close
6ce32cb537b9dd86492e967de5677a778bfb4735120264bf9961c60c6492bb2b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.891237,Gloucestershire Constabulary,On or near Warren Close
34e7b53da2608e247e598da34561e91ac0c505a7c03014e4139b8f899ee59c6b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.902283,Gloucestershire Constabulary,On or near Thornbury Close
2bf615ea3ab0e2ef52d888b3cf2f935d27b688639872c2e73a6b64a28d9be067,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.891237,Gloucestershire Constabulary,On or near Warren Close
ed4b0e12980868038ce549d04bd9d7592a903c910e7ff4b4828720487ee44322,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.819826,Gloucestershire Constabulary,On or near Portreath Way
ec6c59045961e646ece7113f15d5bd5f584ec93b0e91f68dac76798afce2fb25,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.80145,Gloucestershire Constabulary,On or near North Road
b4d64a78717875cf9463ef3322ea7bf120038561a20d883b4dd56b62eef03cf6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
98992b5d5d4daa1605b7864ca90505e0298636addc0abd551f6ac7247ca7f09e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.748978,Gloucestershire Constabulary,On or near Moor Hall Place
6d9942f45decce4f9fa5171b7b1c0db194d5e0ec05e4746e25c2404effc1a4ad,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.706287,Gloucestershire Constabulary,On or near Everside Lane
4e3bf252e0cbaed8eead80ade8ca4361b24f951a25f9055cd13a1ad6ce90d7d1,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.900129,Gloucestershire Constabulary,On or near County Court Road
d64329f6d67e2ab248cecc4eea90ed744fd435cdda9c4b86c7297424d7b4971c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.703654,Gloucestershire Constabulary,On or near Park/Open Space
8e084d7398519f801b3d814d0c5b215101ca5b8719742ae820c5d584d7222b34,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.842508,Gloucestershire Constabulary,On or near Baneberry Road
c211176374d8e6a4b16d5b436931093f44248b81dc2d9bb072f42191688341ae,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.843776,Gloucestershire Constabulary,On or near Haslemere Court
6236367a9fcc664980a88b492791c83980fb3ce7c21fd56a4374328175e5d7c1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,53.303454,Gloucestershire Constabulary,On or near
531def6a7f1de9ad3484a7c4c8df0d4df7559dcc8779407c6d9d1f6373ddc89c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.892202,Gloucestershire Constabulary,On or near A40
c0c13fe8b232b6ab56961420eb7603418eeb47080f17b74bd264d50db4fbab15,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85465,Gloucestershire Constabulary,On or near Danwood Court
7afdb4441335295f7a9d363ef62d9ad1fe0cddcf09bd69bbc4d0ac27b94f4a5c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85465,Gloucestershire Constabulary,On or near Danwood Court
5c3c6dcebcd747826fa5e11bbbfc62a41b31ed90c6277f8ec2fc9daa95e7a358,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.84638,Gloucestershire Constabulary,On or near Sayers Crescent
689efc248bc1496bca84f48ca3a1c7e4abeee3f631bcaeff62411b435c94f14b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
0a3d7b3c0df3b483e57bcf4c49113fcb17c689e825b079a420d7020e7c9b2692,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.850385,Gloucestershire Constabulary,On or near Stocken Close
d60c03c9e4130663e6ac21c6215277af02f5ee317f2ebfc3707ff70e5a621c48,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.903355,Gloucestershire Constabulary,On or near
83e9f900c32fa507c814ecfb6bce68655e8bfe8262d28d1e60eb49ee7e8ef92b,2023-05,Gloucestershire Constabulary,Suspect charged,51.870202,Gloucestershire Constabulary,On or near HONYATT ROAD
bf147f8610ee270e8f9363f6536b7b73e849a3131b9b21142fc110c01624acd4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.869207,Gloucestershire Constabulary,On or near
8f4e597d1e33955519b2d2139474768fb0bc69777a0aa93f6c68719522962f06,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.930085,Gloucestershire Constabulary,On or near Whittington Walk
aa2780e2694128e9769b0993ca36d335fd798a5816364c57e274595dc05ae34d,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.866379,Gloucestershire Constabulary,On or near St John's Lane
ed6ae63bab87b5d3bab61e0c06db4a0fc1334faed5e4db244468fd9c6a3d2e06,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.710581,Gloucestershire Constabulary,On or near Watermoor Road
c0b8aa7eef218498f212377d5c0a3bc16db8cc679a3a8c807ae78087ebb903c6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85465,Gloucestershire Constabulary,On or near Danwood Court
c32fcd8060be7f05c5d4b695458a95562a114321da5455e63ed0fe86e2fb7910,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.718324,Gloucestershire Constabulary,On or near Bospin Lane
c355a1510e1afeaaefdc11f559d1bb7bb997544db912a90dcb76464235ea7f77,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,53.392649,Gloucestershire Constabulary,On or near
dfbcd70a372cc419931ae7a3a3ec4f0f723306e5d006886c768629e4f6850620,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.752522,Gloucestershire Constabulary,On or near Woodcock Close
54cf64aca82ad95944d87035a1041d42d97e5bcfb28551cefd07ff93f2ee61fb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.903096,Gloucestershire Constabulary,On or near Seacome Road
6325597ca17c12b8a9957271664cc5bc7bc61da2f9f9aac541fd4125b752d734,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.897561,Gloucestershire Constabulary,On or near Wasley Road
5a44c845bf35138588f4c1f82cf7a8df7b7a8cd8a21be204a3f53ed7e278ddc7,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.900022,Gloucestershire Constabulary,On or near HIGH STREET
bb72dd77003f463e4ac4e81fa314b81d65008d7e23f56382be3d96fd66bc8402,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
180ae13c77f1b4836daf1d557f21e5c117213d5878320c82d1ad5fb2f021be30,2023-05,Gloucestershire Constabulary,Suspect charged as part of another case,51.864813,Gloucestershire Constabulary,On or near
d210ff949079697c119111ab33a574985e79cfc2b1d2a317cc54d198356b7217,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.85237,Gloucestershire Constabulary,On or near Lysons Avenue
8f497822ead5eca6d5deb55dbd7cb8e9fab494c25b1c536b5e766523f2cbd039,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.713272,Gloucestershire Constabulary,On or near Sheep Street
ab9394e33f06895bcf4bcf065f4d8332f665e895a6ea243e98a5af8828769e91,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.766675,Gloucestershire Constabulary,On or near UPPER KITESNEST LANE
b06f56eea5143453f64b35e67254b08079cac971db50e12cfe8673db4fe57a84,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.930622,Gloucestershire Constabulary,On or near Market Square
4ce9722a70301dc169e7745a6e1db92cee7594e21285e6d54023202475bb447a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.857944,Gloucestershire Constabulary,On or near Barton Street
26da47e8f57f4ea0d596e77c035c3ad0e2b96846c17996f72ac0ed0d0aa9a6a6,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.910016,Gloucestershire Constabulary,On or near Albert Road
b699f1cb17b49a3aa5e379410529773b7d36c657a947b59de7a7dd835f81b043,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.953061,Gloucestershire Constabulary,On or near Abbey View
0f0540bd47a2af7a4d094e8ede534f9c89bbeb4b6399d1c5d30952402307d80a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.842776,Gloucestershire Constabulary,On or near Lobleys Drive
828c0b5b79cc6e1ef1e139988a2f71141eb6f7d520f235111a560f9d6ff778e4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.842776,Gloucestershire Constabulary,On or near Lobleys Drive
fdfcb37a29c62fe86148bcbb00156bb2e1abc854bc76a449be42769f450bbb5e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.702372,Gloucestershire Constabulary,On or near Field Lane
b75909aeae3c1ee52d155fdcc006d9a8afa0d4124ebc45d691489174fefc1d10,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,52.003358,Gloucestershire Constabulary,On or near CEDAR ROAD
471273219647796b7a7f9dad966f908a68f9044e37c99f1ed937a33738642ed6,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
107ce77e7fe460aae045b266896fec5723f3697bb6a85057b01f4946be7fe7d6,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.698947,Gloucestershire Constabulary,On or near Gassons Road
3c4c0ef916bbcd4fae130d96b0144641be34e2b78d8e512a51a5377cc23ed900,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.796823,Gloucestershire Constabulary,On or near Blakes Way
9eeea671e3c71947671d0771998d3029a5e3ae6c507f657aba1085a827e5f92e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.70538,Gloucestershire Constabulary,On or near Farm Close
9d321da2cfbea106751190e1cd402e0b6f0f0e520681b1a7631f683483bfdfd5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.861677,Gloucestershire Constabulary,On or near St Michael's Square
f400798641d9d95f2eae8a79424d24bd40554d2a27f071ffdd17b1f48acce5a2,2023-05,Gloucestershire Constabulary,Local resolution,51.963013,Gloucestershire Constabulary,On or near Mount View Drive
a57ceca93a200cc53c4d2ad039e1876b2255888ff4249bbdf6feda9d9266c2c4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.995342,Gloucestershire Constabulary,On or near High Street
4f4e585702435a019c4764f63aa267fb89057aabfa157279284a8b03f6248e0b,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.868606,Gloucestershire Constabulary,On or near Clare Street
401db07ce7a3ed8e2146da30ca124d9987ea0ce270eb1a8d8b919a751799f6a9,2023-05,Gloucestershire Constabulary,Suspect charged,51.866301,Gloucestershire Constabulary,On or near St Aldate Street
401db07ce7a3ed8e2146da30ca124d9987ea0ce270eb1a8d8b919a751799f6a9,2023-05,Gloucestershire Constabulary,Suspect charged,51.866301,Gloucestershire Constabulary,On or near St Aldate Street
401db07ce7a3ed8e2146da30ca124d9987ea0ce270eb1a8d8b919a751799f6a9,2023-05,Gloucestershire Constabulary,Suspect charged,51.866301,Gloucestershire Constabulary,On or near St Aldate Street
9b69b37350efc4b5cb4059d2f9b9504ce63848ef2131f136e15ff6ac408af8dc,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.751495,Gloucestershire Constabulary,On or near Shepherds Close
ff886d1112b1cacd21d5580ffabfb11f09235dee9927d92ac68291788b1cd9ef,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.994317,Gloucestershire Constabulary,On or near Trinity Street
81bd487810db7be050760abb222d2dd38550a94eaa614794f2d0e3121d06832f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.868606,Gloucestershire Constabulary,On or near Clare Street
bb42c344aec3ad3a40ef1b665c2e8d0ce6d31ebd87c6253f637c89ab1a3a2876,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.994317,Gloucestershire Constabulary,On or near Trinity Street
b212d4aff1002eaac5ae783c4ed82ba6a6b903cca3ef8a342b0128e607a75df8,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.912403,Gloucestershire Constabulary,On or near Tremblant Close
0e8866e64715d0aa28e01ac116d9a1cbcfece6293c97a0ec8a573323fd1cb092,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
df6b7812804fcc247d604997430028e66d8ea2a9182868791be526266815f8a5,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.912403,Gloucestershire Constabulary,On or near Tremblant Close
d6444c506bdf9ccdad8807c800feca0781cba4b49068e036dc6278cbe3d46e4f,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.877275,Gloucestershire Constabulary,On or near Pilley Lane
68717eb2979106038feb04bcaaa3e99683e9a631146ae2cc581c52378389051e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.877275,Gloucestershire Constabulary,On or near Pilley Lane
96b669844a88e9fd01656b322de19eeeb0a5696e0dc38f9d5b74f8e9c8b2206b,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.770474,Gloucestershire Constabulary,On or near Dark Lane
6b241c3fed22143462d3cdb8300292b5a4902159c3163f9bd9c28c5612faaafb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,On or near
710a21e3dbd73e1d624a9e6de7dbabf391a30feaada1b1e2350b89966c13fa57,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.745115,Gloucestershire Constabulary,On or near Middle Hill
a33a7762f4dba83c09e248dd8e02b019b17991bc1198431a9eb32c58a9e61fb1,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
c7c4f94c085ef69c86ff8555beb8fb8147fffb5814bf934ba599b7ce9d2bb305,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.704702,Gloucestershire Constabulary,On or near Cricklade Street
1ed5e4ea62c6731899fe30bad558e72cf33bea7c85fcc669cf553796ceb532e9,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.915027,Gloucestershire Constabulary,On or near Paddocks Lane
72f2a346625b6cf38d347e07061e81dbc1808555c7b4b8271446e4ca09fa26d4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.702372,Gloucestershire Constabulary,On or near Field Lane
9e9a44c980b1d634d70c42d4171b1156ca94b7526695ea1b9b516d989d632c45,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.905586,Gloucestershire Constabulary,On or near Blenheim Square
bb64ab2cc60c8bb0f818df4bd00818c129479bb69952c35e612356c69965e66e,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.848077,Gloucestershire Constabulary,On or near Bathurst Road
6752d341993187564549b18642381885b900cb6f7f7d1ecb88b765d3efe66b61,2023-05,Gloucestershire Constabulary,Local resolution,51.857605,Gloucestershire Constabulary,On or near Eastbrook Road
08c938951a233d103ae6bd7c94acc474c55b2b8c8c87e2467fc730e16ba008ec,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865989,Gloucestershire Constabulary,On or near Pillowell Drive
b1843f295a6293d9b4afb303fce83bbd8405883e0f48bc03fbb5dac015ba2123,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.847404,Gloucestershire Constabulary,On or near Ellison Close
c4d4c64aa31e440406895e0f49747d011e2facec78c694fbb7fbb0eb976bd473,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.847404,Gloucestershire Constabulary,On or near Ellison Close
2189083c4f5e2844c8c258b308d771429d333f85ea0a04b96f9ccbbc97e1e852,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.904209,Gloucestershire Constabulary,On or near Scholars Court
